datetime_kst,n_sites_high_err,n_sites_total,max_z,mean_residual
2025-09-20 08:00:00,0,8,1.0749596,-0.009073916
2025-09-20 09:00:00,0,8,1.5451039,-0.0256161
2025-09-20 10:00:00,0,8,1.832853,-0.027342122
2025-03-29 15:00:00,0,8,1.6221011,0.002059698
2025-09-20 12:00:00,0,8,1.9105555,-0.009620355
2025-03-29 16:00:00,0,8,1.635848,0.015038205
2025-03-29 17:00:00,0,8,1.1305246,0.052957512
2025-03-30 08:00:00,0,8,1.9625618,0.0059449547
2025-03-30 09:00:00,0,8,1.1369938,0.021464793
2025-03-30 10:00:00,0,8,0.9663673,0.032455623
2025-03-30 12:00:00,0,8,1.1120162,0.016565844
2025-09-21 08:00:00,0,8,1.4670472,0.011978957
2025-09-21 09:00:00,0,8,1.6318086,0.021721534
2025-03-30 14:00:00,0,8,0.7468999,-0.010360107
2025-03-30 15:00:00,0,8,0.8551327,-0.02949413
2025-03-30 16:00:00,0,8,0.8489834,-0.013961349
2025-03-30 17:00:00,0,8,0.81201917,0.011439003
2025-09-21 14:00:00,0,8,1.489008,-0.01691359
2025-03-31 08:00:00,0,8,1.1193403,0.00031975564
2025-09-21 16:00:00,0,8,1.8875259,-0.03439159
2025-03-31 09:00:00,0,8,1.1255201,-0.014849392
2025-09-21 18:00:00,0,8,1.9564681,-0.013924116
2025-09-22 08:00:00,0,8,1.7009091,-0.00047836546
2025-03-31 10:00:00,0,8,0.60086423,0.009985337
2025-03-31 11:00:00,0,8,1.9883,0.0075346157
2025-03-31 12:00:00,0,8,0.89609736,-0.005587708
2025-03-31 13:00:00,0,8,1.6306863,-0.03464178
2025-03-31 14:00:00,0,8,1.8025439,0.011328824
2025-03-31 15:00:00,0,8,1.0934278,0.005886771
2025-03-31 17:00:00,0,8,1.7445115,-0.010216078
2025-09-22 16:00:00,0,8,1.8334346,-0.010857829
2025-04-01 08:00:00,0,8,1.6994046,0.018508436
2025-09-22 18:00:00,0,8,1.1223441,-0.03385277
2025-04-01 09:00:00,0,8,0.9230096,0.028230272
2025-04-01 10:00:00,0,8,1.2837483,0.08221955
2025-04-01 11:00:00,0,8,1.7805134,0.1096095
2025-04-01 12:00:00,0,8,1.6123316,0.08476476
2025-04-01 13:00:00,0,8,1.3828686,0.067606114
2025-04-01 14:00:00,0,8,0.94654274,0.078228004
2025-04-01 15:00:00,0,8,1.0886084,0.07115626
2025-04-01 16:00:00,0,8,0.89479023,0.03828904
2025-04-01 17:00:00,0,8,0.6625798,0.04927277
2025-04-01 18:00:00,0,8,1.3457763,0.021737106
2025-04-01 19:00:00,0,1,0.16752928,-0.002405975
2025-09-24 08:00:00,0,8,1.7970833,-0.016468575
2025-04-02 08:00:00,0,8,1.3220459,0.008460803
2025-04-02 09:00:00,0,8,1.0960109,0.050322548
2025-04-02 10:00:00,0,8,1.148097,0.086767554
2025-04-02 11:00:00,0,8,0.667383,0.084479734
2025-04-02 12:00:00,0,8,0.6899952,0.036915056
2025-04-02 13:00:00,0,8,0.9270851,0.053599916
2025-04-02 14:00:00,0,8,0.8077307,0.029236134
2025-04-02 15:00:00,0,8,0.64360005,0.0033773389
2025-09-24 17:00:00,0,8,1.5480081,0.001126162
2025-09-24 18:00:00,0,8,0.95631313,-0.0051004062
2025-09-25 08:00:00,0,8,1.3707055,-0.011368355
2025-09-25 09:00:00,0,8,1.5740901,-0.017880548
2025-09-25 10:00:00,0,8,1.837123,-0.014519349
2025-09-25 11:00:00,0,8,1.4590933,0.0014241305
2025-09-25 12:00:00,0,8,1.749803,-4.6000816e-05
2025-09-25 13:00:00,0,8,1.8726957,0.019639177
2025-04-02 16:00:00,0,8,1.1969043,-0.015032008
2025-09-25 15:00:00,0,8,1.7889849,0.021261303
2025-09-25 16:00:00,0,8,1.5367414,0.0042174426
2025-09-25 17:00:00,0,8,1.5629158,0.003809357
2025-09-25 18:00:00,0,8,0.79753345,0.004412074
2025-04-02 17:00:00,0,8,1.2046686,0.01513439
2025-04-02 18:00:00,0,8,0.812225,0.006588801
2025-04-02 19:00:00,0,1,1.8722284,-0.027191002
2025-04-03 08:00:00,0,8,1.4046305,0.009396223
2025-04-03 09:00:00,0,8,0.81164795,0.02236173
2025-09-26 13:00:00,0,8,1.9204525,0.058602314
2025-09-26 14:00:00,0,8,1.9686375,0.06787944
2025-04-03 10:00:00,0,8,1.6967975,0.059659064
2025-04-03 11:00:00,0,8,1.4588026,0.08120551
2025-09-26 17:00:00,0,8,1.9283937,0.026721993
2025-09-26 18:00:00,0,8,1.4440359,0.008601485
2025-09-27 08:00:00,0,8,1.1940812,0.0019230861
2025-09-27 09:00:00,0,8,1.9166319,0.02464925
2025-04-03 12:00:00,0,8,1.7379445,0.08340022
2025-04-03 13:00:00,0,8,1.9121315,0.08892312
2025-04-03 19:00:00,0,2,1.4612006,0.010365406
2025-04-04 08:00:00,0,8,1.3720579,0.009989838
2025-04-04 09:00:00,0,8,0.78909975,0.016828582
2025-04-04 12:00:00,0,8,1.5144396,0.081245705
2025-04-04 13:00:00,0,8,1.282593,0.074464515
2025-04-04 14:00:00,0,8,1.3145306,0.108279005
2025-09-27 18:00:00,0,8,1.2891126,-0.016003959
2025-04-04 15:00:00,0,8,1.3900859,0.11877011
2025-04-04 16:00:00,0,8,0.97498906,0.035502143
2025-09-28 10:00:00,0,8,1.4506803,-0.0090661775
2025-04-04 17:00:00,0,8,0.54264283,0.00033194944
2025-04-04 18:00:00,0,8,1.7404978,0.0010639448
2025-04-04 19:00:00,0,2,1.6163007,0.01265298
2025-04-05 08:00:00,0,8,1.4507681,0.010135607
2025-04-05 09:00:00,0,8,1.0847801,-0.005733801
2025-04-05 10:00:00,0,8,0.8588339,0.008572712
2025-09-28 17:00:00,0,8,1.7976825,0.018084442
2025-09-28 18:00:00,0,8,1.5008736,-0.003343059
2025-09-29 08:00:00,0,8,1.1104182,0.0024880504
2025-09-29 09:00:00,0,8,1.9499335,0.02783476
2025-09-29 10:00:00,0,8,1.9641827,-0.0062512103
2025-04-05 11:00:00,0,8,0.9360314,0.011605268
2025-04-05 12:00:00,0,8,0.72389376,-0.0034495126
2025-04-05 13:00:00,0,8,0.75456595,-0.0093343
2025-04-05 14:00:00,0,8,0.8637166,-0.024637805
2025-04-05 15:00:00,0,8,1.1959958,-0.00578289
2025-04-05 16:00:00,0,8,1.653803,-0.0028113127
2025-04-05 17:00:00,0,8,0.71686256,0.019575864
2025-04-05 18:00:00,0,8,1.4274254,0.004547491
2025-09-30 08:00:00,0,8,1.3472813,0.0013701674
2025-09-30 09:00:00,0,8,1.7171797,0.02116355
2025-04-05 19:00:00,0,3,0.94131875,-0.0053787963
2025-09-30 11:00:00,0,8,1.9175656,-0.007787751
2025-04-06 08:00:00,0,8,1.9875281,0.016235664
2025-09-30 13:00:00,0,8,1.8881524,0.008128708
2025-04-06 09:00:00,0,8,1.3266828,0.05400869
2025-04-06 10:00:00,0,8,1.1014795,0.10706036
2025-04-06 11:00:00,0,8,1.7821605,0.040824313
2025-04-06 16:00:00,0,8,1.09648,0.00368857
2025-04-06 17:00:00,0,8,1.6322985,0.029154737
2025-04-06 18:00:00,0,8,1.6088281,0.028223747
2025-04-07 08:00:00,0,8,1.5123705,0.010253599
2025-04-07 09:00:00,0,8,1.1993588,0.05004849
2025-10-01 11:00:00,0,8,1.7913933,0.0533473
2025-10-01 12:00:00,0,8,1.4093561,0.06391893
2025-10-01 13:00:00,0,8,1.367007,0.07711263
2025-10-01 14:00:00,0,8,1.534618,0.06497209
2025-04-07 10:00:00,0,8,1.2362391,0.07683199
2025-04-07 11:00:00,0,8,0.9578773,0.08291999
2025-10-01 17:00:00,0,8,1.9604033,0.008302644
2025-04-07 12:00:00,0,8,0.826874,0.05507676
2025-04-07 13:00:00,0,8,1.1299919,0.05091848
2025-10-02 09:00:00,0,8,1.1712016,0.0119499825
2025-10-02 10:00:00,0,8,1.6736333,-0.015663084
2025-10-02 11:00:00,0,8,1.81565,0.008727722
2025-10-02 12:00:00,0,8,1.584873,0.042620473
2025-10-02 13:00:00,0,8,1.5098209,0.051265217
2025-10-02 14:00:00,0,8,1.6448613,0.059053846
2025-10-02 15:00:00,0,8,1.7504994,0.016360715
2025-04-07 14:00:00,0,8,0.92851627,0.02562537
2025-10-02 17:00:00,0,8,1.8408033,-0.015382924
2025-10-02 18:00:00,0,8,0.96723586,-0.0069645885
2025-10-03 08:00:00,0,8,0.75869817,-0.004550063
2025-10-03 09:00:00,0,8,1.0797191,-0.022353364
2025-10-03 10:00:00,0,8,1.5720989,-0.0072211274
2025-10-03 11:00:00,0,8,1.9723707,-0.014792362
2025-10-03 12:00:00,0,8,1.6545105,0.008487341
2025-10-03 13:00:00,0,8,1.8195493,0.0326904
2025-04-07 15:00:00,0,8,0.89081496,0.034700125
2025-04-07 16:00:00,0,8,0.9749999,0.026599173
2025-10-03 16:00:00,0,8,1.6851293,-0.0034201466
2025-10-03 17:00:00,0,8,1.2262638,-0.007235003
2025-10-03 18:00:00,0,8,1.0278118,-0.004441479
2025-10-04 08:00:00,0,8,0.9384214,-0.0041080494
2025-04-07 17:00:00,0,8,1.1820096,0.044327654
2025-04-07 18:00:00,0,8,1.3714309,0.011822808
2025-04-07 19:00:00,0,5,1.6439326,0.009636324
2025-04-08 09:00:00,0,8,1.7410903,0.026542913
2025-04-08 10:00:00,0,8,1.4111857,0.02302825
2025-04-08 11:00:00,0,8,1.0947347,0.023069408
2025-04-08 12:00:00,0,8,1.0120752,0.032341816
2025-04-08 14:00:00,0,8,1.3514054,0.0230458
2025-04-08 15:00:00,0,8,0.98088497,0.022484802
2025-10-04 18:00:00,0,8,1.8426712,-0.007864822
2025-10-05 08:00:00,0,8,1.6617475,0.008500551
2025-04-08 16:00:00,0,8,1.2659012,0.009771377
2025-04-08 17:00:00,0,8,0.77836293,0.013688676
2025-10-05 11:00:00,0,8,1.9735903,0.0099896435
2025-10-05 12:00:00,0,8,1.8473288,0.04016038
2025-10-05 13:00:00,0,8,1.9813508,0.1036171
2025-04-08 18:00:00,0,8,1.8159647,0.020302672
2025-04-09 08:00:00,0,8,0.8547355,0.008144796
2025-04-09 09:00:00,0,8,0.78617924,0.03162571
2025-04-09 10:00:00,0,8,0.7670953,0.053585254
2025-10-05 18:00:00,0,8,1.1749793,-0.0016503445
2025-10-06 08:00:00,0,8,0.92072207,-0.008970736
2025-10-06 09:00:00,0,8,1.7228264,-0.017233072
2025-04-09 11:00:00,0,8,0.5152305,0.04268396
2025-10-06 11:00:00,0,8,1.6969334,0.031232392
2025-04-09 12:00:00,0,8,0.8441216,0.00052115694
2025-10-06 13:00:00,0,8,1.9112502,0.036407933
2025-04-09 13:00:00,0,8,0.72116804,-0.012623563
2025-04-09 14:00:00,0,8,0.57446307,0.005994629
2025-10-06 16:00:00,0,8,1.6109099,-0.015692776
2025-10-06 17:00:00,0,8,1.4413615,-0.02141999
2025-10-06 18:00:00,0,8,0.9343243,-0.006682737
2025-10-07 08:00:00,0,8,1.0479896,-0.006532045
2025-10-07 09:00:00,0,8,1.1618595,-0.00904111
2025-04-09 15:00:00,0,8,1.2771705,0.05380515
2025-10-07 11:00:00,0,8,1.9972533,0.035289336
2025-04-09 16:00:00,0,8,0.61369014,0.0062660286
2025-04-09 19:00:00,0,7,1.7863369,-0.0033618582
2025-04-10 08:00:00,0,8,1.0791254,0.00850348
2025-04-10 09:00:00,0,8,0.3702675,0.01339536
2025-04-10 10:00:00,0,8,1.2472,0.044838935
2025-04-10 11:00:00,0,8,0.9918996,0.066417426
2025-10-07 18:00:00,0,8,1.2767495,0.0046482254
2025-10-08 08:00:00,0,8,1.1952606,0.0016868862
2025-04-10 12:00:00,0,8,0.9485151,0.025573444
2025-04-10 13:00:00,0,8,1.2368368,0.039837547
2025-04-10 14:00:00,0,8,1.5305957,0.010779712
2025-04-10 15:00:00,0,8,0.88567626,0.015592426
2025-04-10 16:00:00,0,8,1.1201991,-0.0056559984
2025-04-10 17:00:00,0,8,0.9357561,0.007951928
2025-04-10 18:00:00,0,8,0.67938554,-0.009990681
2025-04-10 19:00:00,0,8,1.9117792,-0.0021432373
2025-04-11 08:00:00,0,8,1.1280432,0.003683948
2025-10-08 18:00:00,0,8,1.3752428,-0.0052921856
2025-04-11 09:00:00,0,8,0.91897875,0.019103386
2025-04-11 10:00:00,0,8,0.96011245,0.04701029
2025-04-11 11:00:00,0,8,0.8304422,0.053205606
2025-04-11 12:00:00,0,8,1.0591531,0.027460188
2025-04-11 13:00:00,0,8,1.2399769,0.010841727
2025-04-11 14:00:00,0,8,1.0017638,0.0047936104
2025-04-11 15:00:00,0,8,0.9411932,0.0008352697
2025-04-11 16:00:00,0,8,1.0565166,-0.009297714
2025-04-11 17:00:00,0,8,0.45895207,-0.002292242
2025-04-11 18:00:00,0,8,0.73362976,0.012589226
2025-10-09 18:00:00,0,8,1.1934823,-0.015236134
2025-04-11 19:00:00,0,8,1.5110158,-0.007353103
2025-04-12 09:00:00,0,8,1.4907397,0.022239342
2025-04-12 10:00:00,0,8,0.69760835,0.036046088
2025-04-12 11:00:00,0,8,1.0435091,0.05933927
2025-04-12 12:00:00,0,8,1.0561538,0.026345477
2025-04-12 13:00:00,0,8,0.7001519,0.010923007
2025-04-12 14:00:00,0,8,0.48013997,-0.0006194003
2025-04-12 15:00:00,0,8,0.97607005,0.010307578
2025-04-12 16:00:00,0,8,0.8131891,-0.0047742273
2025-04-12 17:00:00,0,8,1.1847736,-0.005584659
2025-10-10 18:00:00,0,8,1.8714377,0.00020896504
2025-04-12 18:00:00,0,8,1.2338791,-0.0051180306
2025-04-12 19:00:00,0,8,1.1264579,-0.006483174
2025-04-13 07:00:00,0,1,1.2414097,0.022597402
2025-04-13 08:00:00,0,8,1.0618584,0.0024661273
2025-04-13 09:00:00,0,8,1.2049953,0.029512387
2025-04-13 10:00:00,0,8,0.6383586,0.059532467
2025-04-13 11:00:00,0,8,1.8442037,0.034635704
2025-04-13 14:00:00,0,8,1.2418376,-0.014814869
2025-04-13 15:00:00,0,8,1.2514262,0.057099182
2025-04-13 16:00:00,0,8,0.9597746,-0.032076318
2025-04-13 17:00:00,0,8,1.305974,-0.02891817
2025-04-13 19:00:00,0,8,1.3063766,-0.005320254
2025-04-14 07:00:00,0,3,0.71312815,0.0007569765
2025-04-14 09:00:00,0,8,1.28181,-0.022897273
2025-04-14 10:00:00,0,8,0.93421215,0.023695124
2025-04-14 11:00:00,0,8,0.7112516,0.05704491
2025-04-14 12:00:00,0,8,0.63755196,-0.010607826
2025-04-14 13:00:00,0,8,0.85824025,0.008234928
2025-04-14 15:00:00,0,8,1.5477567,0.009268081
2025-04-14 16:00:00,0,8,1.8144196,0.012990414
2025-04-14 17:00:00,0,8,0.85094064,0.012117123
2025-10-12 18:00:00,0,6,0.6843171,-0.013067588
2025-10-13 08:00:00,0,8,0.8908194,-0.0076928134
2025-10-13 09:00:00,0,8,1.8731496,-0.017328661
2025-10-13 10:00:00,0,8,1.7326759,-0.005737286
2025-04-14 18:00:00,0,8,1.8594402,0.007687783
2025-10-13 12:00:00,0,8,1.9850274,-0.025525361
2025-10-13 13:00:00,0,8,1.8182003,-0.02127581
2025-10-13 14:00:00,0,8,1.857368,0.0018539736
2025-04-14 19:00:00,0,8,0.91100186,-0.0059192884
2025-04-15 07:00:00,0,5,1.2314984,0.007859691
2025-04-15 08:00:00,0,8,1.2072546,-0.0110720545
2025-10-13 18:00:00,0,5,0.901047,-0.0025489226
2025-10-14 08:00:00,0,8,0.8448027,-0.011002947
2025-10-14 09:00:00,0,8,1.6890706,-0.022160584
2025-10-14 10:00:00,0,8,1.6351767,-0.003729741
2025-10-14 11:00:00,0,8,1.3589523,0.012112365
2025-10-14 12:00:00,0,8,1.991903,0.018048853
2025-10-14 13:00:00,0,8,1.4320027,0.02971466
2025-10-14 14:00:00,0,8,1.8848226,0.028808555
2025-10-14 15:00:00,0,8,1.3961539,0.034630917
2025-10-14 16:00:00,0,8,1.921416,0.00942499
2025-10-14 17:00:00,0,8,1.9195948,0.01175342
2025-10-14 18:00:00,0,4,0.25185376,-0.0022861054
2025-10-15 08:00:00,0,8,1.3208082,-0.0065837363
2025-04-15 09:00:00,0,8,1.1209793,0.004256187
2025-10-15 10:00:00,0,8,1.8293571,0.025639663
2025-10-15 11:00:00,0,8,1.816826,0.048223317
2025-04-15 10:00:00,0,8,1.0774138,0.020035526
2025-04-15 11:00:00,0,8,1.1756741,-0.0099902935
2025-04-15 12:00:00,0,8,0.6359657,0.051130697
2025-10-15 15:00:00,0,8,1.4303789,0.03236097
2025-10-15 16:00:00,0,8,1.9646986,-0.010720443
2025-10-15 17:00:00,0,8,1.5144551,-0.015576565
2025-10-15 18:00:00,0,3,0.7748469,-0.0026894652
2025-10-16 08:00:00,0,8,0.58672136,-0.0012931501
2025-10-16 09:00:00,0,8,1.7376692,0.023664337
2025-04-15 13:00:00,0,8,0.7613624,0.02500555
2025-10-16 11:00:00,0,8,1.8586525,0.015393887
2025-04-15 14:00:00,0,8,0.7362337,0.020940263
2025-10-16 13:00:00,0,8,1.9991126,0.026681712
2025-10-16 14:00:00,0,8,1.9909836,-0.01752857
2025-10-16 15:00:00,0,8,1.8624396,-0.019204864
2025-04-15 15:00:00,0,8,0.7116894,-0.022093412
2025-10-16 17:00:00,0,8,1.7395643,-0.008381059
2025-10-16 18:00:00,0,1,0.12733631,-0.0027779173
2025-10-17 08:00:00,0,8,1.314328,0.0031107701
2025-04-15 16:00:00,0,8,0.8626959,0.018268216
2025-04-15 17:00:00,0,8,1.1393795,0.01836748
2025-04-15 18:00:00,0,8,1.3289027,0.014351027
2025-04-15 19:00:00,0,8,1.846823,-0.006354952
2025-04-16 07:00:00,0,6,1.419537,0.007557497
2025-04-16 08:00:00,0,8,0.9251176,0.0030823755
2025-04-16 09:00:00,0,8,0.45809925,0.021588458
2025-04-16 10:00:00,0,8,0.7759253,0.056516796
2025-10-17 17:00:00,0,8,1.6031072,-0.020819588
2025-10-18 08:00:00,0,8,0.6355991,-0.004398667
2025-10-18 09:00:00,0,8,1.5184275,-0.009224044
2025-10-18 10:00:00,0,8,1.7154264,0.009792918
2025-10-18 11:00:00,0,8,1.188796,-0.002241847
2025-10-18 12:00:00,0,8,1.466038,0.027021881
2025-10-18 13:00:00,0,8,1.8307482,0.03948014
2025-10-18 14:00:00,0,8,1.3777962,0.033011213
2025-10-18 15:00:00,0,8,1.7101526,0.027447915
2025-10-18 16:00:00,0,8,1.411434,0.011116237
2025-10-18 17:00:00,0,8,1.5020505,-0.001224997
2025-10-19 08:00:00,0,8,0.8617574,-0.008539534
2025-10-19 09:00:00,0,8,1.8200129,-0.032414008
2025-10-19 10:00:00,0,8,1.0317265,-0.0049425205
2025-04-16 11:00:00,0,8,0.6623404,0.07587199
2025-10-19 12:00:00,0,8,1.6456008,-0.0012724353
2025-04-16 12:00:00,0,8,0.77386266,0.056303766
2025-10-19 14:00:00,0,8,1.6512529,0.030523583
2025-10-19 15:00:00,0,8,1.7257974,0.005399297
2025-10-19 16:00:00,0,8,1.6597047,0.005182702
2025-10-19 17:00:00,0,8,1.171372,-0.0022720331
2025-10-20 08:00:00,0,8,1.5754421,-0.0050848806
2025-04-16 13:00:00,0,8,0.85437137,0.034377072
2025-04-16 14:00:00,0,8,0.698173,0.02129918
2025-04-16 15:00:00,0,8,0.85977226,0.040700514
2025-04-16 16:00:00,0,8,0.98269105,0.0038751028
2025-04-16 17:00:00,0,8,1.326456,0.024793545
2025-04-16 18:00:00,0,8,1.579299,0.01788514
2025-04-16 19:00:00,0,8,1.2229403,-0.007438029
2025-04-17 07:00:00,0,6,1.161047,-0.0013057078
2025-04-17 08:00:00,0,8,1.4086317,-0.0016470137
2025-10-21 08:00:00,0,8,1.4329685,-0.0016399506
2025-10-21 09:00:00,0,8,1.4463935,-0.017417822
2025-10-21 10:00:00,0,8,1.6985756,-0.011431369
2025-10-21 11:00:00,0,8,1.7736504,0.000935995
2025-10-21 12:00:00,0,8,1.7122813,-0.0007537808
2025-10-21 13:00:00,0,8,1.8529544,0.027401604
2025-10-21 14:00:00,0,8,1.8862575,0.012968866
2025-10-21 15:00:00,0,8,1.8122927,0.011536507
2025-10-21 16:00:00,0,8,1.9037007,-0.0076299543
2025-10-21 17:00:00,0,8,1.3554407,-0.0082337195
2025-10-22 08:00:00,0,8,1.4495767,0.0032301089
2025-04-17 10:00:00,0,8,0.9641278,0.025126774
2025-04-17 12:00:00,0,8,1.546957,0.06187794
2025-04-17 13:00:00,0,8,1.2796489,0.057659388
2025-04-17 14:00:00,0,8,1.3584327,0.042751092
2025-04-17 15:00:00,0,8,1.4528002,0.062404543
2025-04-17 16:00:00,0,8,0.9171501,0.03638692
2025-04-17 17:00:00,0,8,1.4476916,0.04061916
2025-04-17 18:00:00,0,8,0.90392005,0.0171237
2025-04-17 19:00:00,0,8,1.7153736,-0.0037933555
2025-10-23 08:00:00,0,8,1.4581993,-0.0032069497
2025-04-18 07:00:00,0,7,1.7806993,0.007893831
2025-04-18 08:00:00,0,8,1.0423459,0.0048734695
2025-04-18 09:00:00,0,8,0.96833706,-0.0069699306
2025-04-18 10:00:00,0,8,0.7528883,0.021899624
2025-10-23 13:00:00,0,8,1.7570574,0.019457694
2025-04-18 11:00:00,0,8,0.79840356,0.03701859
2025-04-18 12:00:00,0,8,0.5809838,0.014579743
2025-04-18 13:00:00,0,8,1.0899463,0.023802597
2025-04-18 14:00:00,0,8,1.0990428,0.013372615
2025-10-24 08:00:00,0,8,1.1152716,0.0030423356
2025-04-18 15:00:00,0,8,1.0227131,-0.031946905
2025-10-24 10:00:00,0,8,1.0647886,0.039621666
2025-10-24 11:00:00,0,8,1.2609653,0.04417757
2025-10-24 12:00:00,0,8,0.9044403,0.049025208
2025-04-18 16:00:00,0,8,1.4948732,0.0002713725
2025-10-24 14:00:00,0,8,1.7353362,0.025989642
2025-04-18 17:00:00,0,8,0.9364719,-0.0037235226
2025-04-18 18:00:00,0,8,0.82937324,-0.0013339622
2025-04-18 19:00:00,0,8,1.366327,-0.0059498027
2025-10-25 08:00:00,0,8,1.1139659,-0.0030580144
2025-04-19 07:00:00,0,8,1.426485,0.0036554656
2025-10-25 10:00:00,0,8,1.8112549,0.00018462911
2025-04-19 08:00:00,0,8,1.7474113,0.02109917
2025-04-19 09:00:00,0,8,1.2608577,0.020517923
2025-04-19 10:00:00,0,8,1.6651133,0.052463077
2025-04-19 12:00:00,0,8,1.0162188,0.04556863
2025-04-19 13:00:00,0,8,1.187516,0.047975566
2025-04-19 14:00:00,0,8,1.2939959,0.030143172
2025-04-19 17:00:00,0,8,1.9062681,0.025176203
2025-10-26 08:00:00,0,7,1.6059288,-0.014319852
2025-10-26 09:00:00,0,8,1.8177816,-0.04029102
2025-10-26 10:00:00,0,8,1.9501289,-0.052213296
2025-04-19 19:00:00,0,8,1.1509933,-0.01145609
2025-04-20 07:00:00,0,8,1.1388141,-0.0063562775
2025-04-20 09:00:00,0,8,1.0050477,-0.003058849
2025-04-20 10:00:00,0,8,0.71700686,0.003680957
2025-04-20 11:00:00,0,8,1.6210678,0.028643854
2025-04-20 14:00:00,0,8,1.4613789,0.013248652
2025-04-20 15:00:00,0,8,1.5147544,-0.0043522497
2025-04-20 16:00:00,0,8,1.7776235,-0.023585318
2025-10-27 09:00:00,0,8,1.9267926,0.027626256
2025-10-27 10:00:00,0,8,1.041547,0.050587103
2025-10-27 11:00:00,0,8,1.3074982,0.055133298
2025-10-27 12:00:00,0,8,1.7094958,0.07321336
2025-04-20 17:00:00,0,8,1.561561,-0.018642792
2025-04-20 18:00:00,0,8,1.3971175,-0.008018697
2025-04-20 19:00:00,0,8,0.9912764,-0.0064097224
2025-04-21 07:00:00,0,8,0.9186235,-0.0027385014
2025-04-21 09:00:00,0,8,1.8646251,-0.0034189746
2025-04-21 12:00:00,0,8,0.8872971,0.022197742
2025-04-21 13:00:00,0,8,0.8580404,0.048058957
2025-04-21 14:00:00,0,8,0.8104466,0.04523964
2025-04-21 15:00:00,0,8,0.9297343,0.027874865
2025-04-21 16:00:00,0,8,1.3904053,0.0008093752
2025-04-21 17:00:00,0,8,1.5882311,0.0014301315
2025-04-21 18:00:00,0,8,1.1984121,0.02851165
2025-04-22 07:00:00,0,8,0.967157,-0.0047840243
2025-04-22 08:00:00,0,8,0.9888418,-0.008692512
2025-04-22 09:00:00,0,8,1.1466209,0.0152526125
2025-10-29 08:00:00,0,7,1.3869227,-0.0042715967
2025-04-22 11:00:00,0,8,1.4732788,0.025886731
2025-04-22 12:00:00,0,8,1.5332086,0.023468178
2025-04-22 13:00:00,0,8,1.5963658,0.04058034
2025-04-22 19:00:00,0,8,1.9359487,0.0014919003
2025-04-23 07:00:00,0,8,1.8406307,0.008251631
2025-04-23 09:00:00,0,8,1.6678705,0.037747316
2025-04-23 10:00:00,0,8,1.4763067,0.01974322
2025-04-23 11:00:00,0,8,0.6882495,0.0015421701
2025-04-23 12:00:00,0,8,0.90350246,0.014150415
2025-10-30 08:00:00,0,7,1.4791479,-0.008773376
2025-04-23 13:00:00,0,8,1.7604878,0.009773912
2025-04-23 14:00:00,0,8,1.5970826,-0.011570857
2025-04-23 15:00:00,0,8,0.7295287,0.024462428
2025-04-23 16:00:00,0,8,0.4978242,0.015460869
2025-04-23 17:00:00,0,8,1.103314,0.0070963353
2025-04-23 18:00:00,0,8,1.2143873,0.01739128
2025-10-30 15:00:00,0,8,1.8094116,-0.011758253
2025-04-23 19:00:00,0,8,1.4092757,0.005856906
2025-10-30 17:00:00,0,8,1.9143746,-0.012832214
2025-04-24 07:00:00,0,8,1.0555961,0.0041134055
2025-04-24 08:00:00,0,8,1.7347072,0.018912634
2025-04-24 09:00:00,0,8,0.91700566,0.031550653
2025-04-24 10:00:00,0,8,0.89597934,0.06506842
2025-04-24 11:00:00,0,8,0.8119303,0.07578455
2025-04-24 12:00:00,0,8,0.58406454,0.03936186
2025-04-24 13:00:00,0,8,0.48501012,0.044800803
2025-04-24 14:00:00,0,8,0.6523725,0.025410868
2025-04-24 15:00:00,0,8,0.73969835,0.02117012
2025-04-24 16:00:00,0,8,0.7713797,0.022457026
2025-11-01 08:00:00,0,7,1.148558,0.00433338
2025-04-24 17:00:00,0,8,0.63297766,0.020498477
2025-04-24 18:00:00,0,8,0.8207952,0.014304601
2025-04-24 19:00:00,0,8,1.7766172,0.001615322
2025-04-25 07:00:00,0,8,1.3967375,0.0072082942
2025-04-25 08:00:00,0,8,1.5041158,0.028558925
2025-04-25 09:00:00,0,8,1.074567,0.049819488
2025-04-25 10:00:00,0,8,0.9062551,0.063198134
2025-04-25 11:00:00,0,8,0.66463405,0.059368603
2025-04-25 12:00:00,0,8,0.4324091,0.03773436
2025-11-02 08:00:00,0,7,1.7079648,0.0026747284
2025-04-25 13:00:00,0,8,0.7031927,0.026112102
2025-04-25 14:00:00,0,8,0.46637586,0.03608418
2025-04-25 15:00:00,0,8,0.6230971,0.014846787
2025-04-25 16:00:00,0,8,0.6057705,0.015215509
2025-04-25 17:00:00,0,8,0.93102735,-0.005248636
2025-04-25 18:00:00,0,8,1.2984314,0.01062632
2025-04-25 19:00:00,0,8,1.3341573,-0.010526768
2025-04-26 08:00:00,0,8,1.2190624,0.00023462577
2025-04-26 09:00:00,0,8,0.6101311,0.02166305
2025-11-03 08:00:00,0,6,1.2313517,0.0057000206
2025-04-26 10:00:00,0,8,0.5515302,0.02298721
2025-04-26 15:00:00,0,8,1.9894433,-0.049110338
2025-04-26 16:00:00,0,8,1.7425843,-0.037737545
2025-04-26 18:00:00,0,8,1.8991922,-0.0004932657
2025-04-27 07:00:00,0,8,1.9623817,0.0076692966
2025-04-27 16:00:00,0,8,1.7328761,-0.044086233
