site,unit,date,total_kwh,avg_kw,max_hour_kw,min_hour_kw
광양항세방태양광,1,2024-08-11,12600.0,525,1884.0,2.4
광양항세방태양광,1,2024-08-12,13672.8,570,1900.8,2.4
광양항세방태양광,1,2024-08-13,14618.4,609,1857.6,76.8
광양항세방태양광,1,2024-08-14,13176.0,549,1754.4,2.4
광양항세방태양광,1,2024-08-15,9878.4,412,1677.6,52.8
광양항세방태양광,1,2024-08-16,11697.6,487,1639.2,69.6
광양항세방태양광,1,2024-08-17,11925.6,497,1924.8,19.2
광양항세방태양광,1,2024-08-18,10982.4,458,1704.0,2.4
광양항세방태양광,1,2024-08-19,8244.0,344,1257.6,74.4
광양항세방태양광,1,2024-08-20,6091.2,254,1099.2,9.6
광양항세방태양광,1,2024-08-21,7416.0,309,2030.4,24.0
광양항세방태양광,1,2024-08-22,6350.4,265,1128.0,24.0
광양항세방태양광,1,2024-08-23,14925.6,622,1951.2,48.0
광양항세방태양광,1,2024-08-24,14155.2,590,1896.0,50.4
광양항세방태양광,1,2024-08-25,13958.4,582,1867.2,52.8
광양항세방태양광,1,2024-08-26,11954.4,498,1800.0,9.6
광양항세방태양광,1,2024-08-27,6139.2,256,1315.2,4.8
광양항세방태양광,1,2024-08-28,13046.4,544,1910.4,26.4
광양항세방태양광,1,2024-08-29,11059.2,461,1632.0,14.4
광양항세방태양광,1,2024-08-30,13041.6,543,1864.8,26.4
광양항세방태양광,1,2024-08-31,14678.4,612,1975.2,26.4
광양항세방태양광,1,2024-09-01,14484.0,604,1946.4,24.0
광양항세방태양광,1,2024-09-02,11923.2,497,1905.6,31.2
광양항세방태양광,1,2024-09-03,8721.6,363,1401.6,4.8
광양항세방태양광,1,2024-09-04,14092.8,587,1912.8,26.4
광양항세방태양광,1,2024-09-05,13992.0,583,1908.0,26.4
광양항세방태양광,1,2024-09-06,7963.2,332,1677.6,4.8
광양항세방태양광,1,2024-09-07,6746.4,281,1322.4,7.2
광양항세방태양광,1,2024-09-08,12415.2,517,1843.2,16.8
광양항세방태양광,1,2024-09-09,7519.2,313,1204.8,26.4
광양항세방태양광,1,2024-09-10,12746.4,531,1927.2,21.6
광양항세방태양광,1,2024-09-11,1382.4,58,261.6,2.4
광양항세방태양광,1,2024-09-12,3218.4,134,475.2,4.8
광양항세방태양광,1,2024-09-13,3561.6,148,530.4,2.4
광양항세방태양광,1,2024-09-14,11052.0,461,1833.6,2.4
광양항세방태양광,1,2024-09-15,6187.2,258,933.6,2.4
광양항세방태양광,1,2024-09-16,7363.2,307,1156.8,14.4
광양항세방태양광,1,2024-09-17,12009.6,500,1838.4,7.2
광양항세방태양광,1,2024-09-18,11630.4,485,1855.2,9.6
광양항세방태양광,1,2024-09-19,12583.2,524,1771.2,9.6
광양항세방태양광,1,2024-09-20,1099.2,46,240.0,2.4
광양항세방태양광,1,2024-09-21,2685.6,112,876.0,2.4
광양항세방태양광,1,2024-09-22,6124.8,255,1135.2,60.0
광양항세방태양광,1,2024-09-23,12182.4,508,1831.2,4.8
광양항세방태양광,1,2024-09-24,10792.8,450,1735.2,4.8
광양항세방태양광,1,2024-09-25,12643.2,527,1766.4,7.2
광양항세방태양광,1,2024-09-26,11035.2,460,1620.0,2.4
광양항세방태양광,1,2024-09-27,11536.8,481,1831.2,2.4
광양항세방태양광,1,2024-09-28,10596.0,442,1639.2,2.4
광양항세방태양광,1,2024-09-29,11445.6,477,1675.2,2.4
광양항세방태양광,1,2024-09-30,12494.4,521,1764.0,2.4
광양항세방태양광,1,2024-10-01,9184.8,383,1689.6,9.6
광양항세방태양광,1,2024-10-02,11092.8,462,1864.8,2.4
광양항세방태양광,1,2024-10-03,7701.6,321,1833.6,40.8
광양항세방태양광,1,2024-10-04,13540.8,564,1910.4,2.4
광양항세방태양광,1,2024-10-05,1860.0,78,825.6,4.8
광양항세방태양광,1,2024-10-06,4216.8,176,1200.0,12.0
광양항세방태양광,1,2024-10-07,4946.4,206,885.6,9.6
광양항세방태양광,1,2024-10-08,11882.4,495,1797.6,76.8
광양항세방태양광,1,2024-10-09,10245.6,427,1624.8,4.8
광양항세방태양광,1,2024-10-10,10932.0,456,1677.6,2.4
광양항세방태양광,1,2024-10-11,11529.6,480,1723.2,2.4
광양항세방태양광,1,2024-10-12,7936.8,331,1509.6,2.4
광양항세방태양광,1,2024-10-13,7740.0,323,1483.2,2.4
광양항세방태양광,1,2024-10-14,1852.8,77,436.8,14.4
광양항세방태양광,1,2024-10-15,4480.8,187,1173.6,9.6
광양항세방태양광,1,2024-10-16,10087.2,420,1509.6,4.8
광양항세방태양광,1,2024-10-17,4862.4,203,861.6,60.0
광양항세방태양광,1,2024-10-18,2078.4,87,422.4,2.4
광양항세방태양광,1,2024-10-19,9844.8,410,1672.8,4.8
광양항세방태양광,1,2024-10-20,8368.8,349,1519.2,2.4
광양항세방태양광,1,2024-10-21,7140.0,298,1447.2,2.4
광양항세방태양광,1,2024-10-22,2083.2,87,364.8,4.8
광양항세방태양광,1,2024-10-23,7579.2,316,1593.6,62.4
광양항세방태양광,1,2024-10-24,11272.8,470,1752.0,57.6
광양항세방태양광,1,2024-10-25,6760.8,282,1200.0,9.6
광양항세방태양광,1,2024-10-26,11044.8,460,1764.0,52.8
광양항세방태양광,1,2024-10-27,3045.6,127,480.0,93.6
광양항세방태양광,1,2024-10-28,6921.6,288,1305.6,62.4
광양항세방태양광,1,2024-10-29,8016.0,334,1418.4,40.8
광양항세방태양광,1,2024-10-30,9741.6,406,1540.8,19.2
광양항세방태양광,1,2024-10-31,6876.0,287,1272.0,21.6
광양항세방태양광,1,2024-11-01,873.6,36,247.2,12.0
광양항세방태양광,1,2024-11-02,5990.4,250,1077.6,7.2
광양항세방태양광,1,2024-11-03,8608.8,359,1524.0,24.0
광양항세방태양광,1,2024-11-04,6441.6,268,1159.2,21.6
광양항세방태양광,1,2024-11-05,8971.2,374,1636.8,28.8
광양항세방태양광,1,2024-11-06,10320.0,430,1699.2,26.4
광양항세방태양광,1,2024-11-07,9120.0,380,1574.4,16.8
광양항세방태양광,1,2024-11-08,5892.0,246,1056.0,4.8
광양항세방태양광,1,2024-11-09,7792.8,325,1380.0,4.8
광양항세방태양광,1,2024-11-10,3014.4,126,590.4,2.4
광양항세방태양광,1,2024-11-11,8568.0,357,1394.4,14.4
광양항세방태양광,1,2024-11-12,8340.0,348,1368.0,12.0
광양항세방태양광,1,2024-11-13,7444.8,310,1267.2,9.6
광양항세방태양광,1,2024-11-14,6412.8,267,1303.2,7.2
광양항세방태양광,1,2024-11-15,3871.2,161,847.2,9.6
광양항세방태양광,1,2024-11-16,7680.0,320,1356.0,4.8
광양항세방태양광,1,2024-11-17,3595.2,150,657.6,2.4
광양항세방태양광,1,2024-11-18,9129.6,380,1512.0,12.0
광양항세방태양광,1,2024-11-19,7010.4,292,1243.2,48.0
광양항세방태양광,1,2024-11-20,5992.8,250,1279.2,2.4
광양항세방태양광,1,2024-11-21,6808.8,284,1351.2,2.4
광양항세방태양광,1,2024-11-22,9165.6,382,1605.6,9.6
광양항세방태양광,1,2024-11-23,7512.0,313,1380.0,24.0
광양항세방태양광,1,2024-11-24,6720.0,280,1322.4,9.6
광양항세방태양광,1,2024-11-25,6304.8,263,1202.4,7.2
광양항세방태양광,1,2024-11-26,4024.8,168,844.8,4.8
광양항세방태양광,1,2024-11-27,5395.2,225,885.6,2.4
광양항세방태양광,1,2024-11-28,5767.2,240,1214.4,2.4
광양항세방태양광,1,2024-11-29,5128.8,214,1092.0,28.8
광양항세방태양광,1,2024-11-30,7113.6,296,1161.6,7.2
광양항세방태양광,1,2024-12-01,6936.0,289,1298.4,24.0
광양항세방태양광,1,2024-12-02,7334.4,306,1320.0,2.4
광양항세방태양광,1,2024-12-03,7387.2,308,1432.8,2.4
광양항세방태양광,1,2024-12-04,6448.8,269,1423.2,2.4
광양항세방태양광,1,2024-12-05,7212.0,301,1204.8,2.4
광양항세방태양광,1,2024-12-06,4639.2,193,924.0,2.4
광양항세방태양광,1,2024-12-07,4569.6,190,1132.8,2.4
광양항세방태양광,1,2024-12-08,8061.6,336,1396.8,4.8
광양항세방태양광,1,2024-12-09,7843.2,327,1384.8,2.4
광양항세방태양광,1,2024-12-10,7567.2,315,1320.0,7.2
광양항세방태양광,1,2024-12-11,6040.8,252,1214.4,2.4
광양항세방태양광,1,2024-12-12,7454.4,311,1320.0,2.4
광양항세방태양광,1,2024-12-13,4377.6,182,907.2,2.4
광양항세방태양광,1,2024-12-14,6508.8,271,1120.8,4.8
광양항세방태양광,1,2024-12-15,3158.4,132,801.6,2.4
광양항세방태양광,1,2024-12-16,5956.8,248,1250.4,2.4
광양항세방태양광,1,2024-12-17,7176.0,299,1348.8,2.4
광양항세방태양광,1,2024-12-18,7298.4,304,1320.0,2.4
광양항세방태양광,1,2024-12-19,7538.4,314,1341.6,2.4
광양항세방태양광,1,2024-12-20,5184.0,216,957.6,7.2
광양항세방태양광,1,2024-12-21,5565.6,232,1142.4,4.8
광양항세방태양광,1,2024-12-22,8695.2,362,1596.0,4.8
광양항세방태양광,1,2024-12-23,7365.6,307,1327.2,2.4
광양항세방태양광,1,2024-12-24,7552.8,315,1308.0,2.4
광양항세방태양광,1,2024-12-25,5808.0,242,1212.0,2.4
광양항세방태양광,1,2024-12-26,6410.4,267,1243.2,16.8
광양항세방태양광,1,2024-12-27,6885.6,287,1248.0,2.4
광양항세방태양광,1,2024-12-28,6847.2,285,1296.0,14.4
광양항세방태양광,1,2024-12-29,7346.4,306,1279.2,7.2
광양항세방태양광,1,2024-12-30,5133.6,214,830.4,9.6
광양항세방태양광,1,2024-12-31,7718.4,322,1351.2,21.6
광양항세방태양광,1,2025-01-01,7375.2,307,1269.6,2.4
광양항세방태양광,1,2025-01-02,6828.0,285,1188.0,16.8
광양항세방태양광,1,2025-01-03,7656.0,319,1365.6,24.0
광양항세방태양광,1,2025-01-04,7507.2,313,1296.0,21.6
광양항세방태양광,1,2025-01-05,1840.8,77,439.2,43.2
광양항세방태양광,1,2025-01-06,5196.0,217,1245.6,7.2
광양항세방태양광,1,2025-01-07,5491.2,229,996.0,19.2
광양항세방태양광,1,2025-01-08,6055.2,252,1252.8,9.6
광양항세방태양광,1,2025-01-09,6844.8,285,1408.8,2.4
광양항세방태양광,1,2025-01-10,8664.0,361,1480.8,2.4
광양항세방태양광,1,2025-01-11,7087.2,295,1370.4,9.6
광양항세방태양광,1,2025-01-12,8121.6,338,1399.2,2.4
광양항세방태양광,1,2025-01-13,8095.2,337,1413.6,2.4
광양항세방태양광,1,2025-01-14,7027.2,293,1219.2,31.2
광양항세방태양광,1,2025-01-15,8640.0,360,1476.0,2.4
광양항세방태양광,1,2025-01-16,7920.0,330,1387.2,2.4
광양항세방태양광,1,2025-01-17,7924.8,330,1356.0,2.4
광양항세방태양광,1,2025-01-18,6962.4,290,1360.8,2.4
광양항세방태양광,1,2025-01-19,8541.6,356,1476.0,2.4
광양항세방태양광,1,2025-01-20,7192.8,300,1279.2,2.4
광양항세방태양광,1,2025-01-21,7660.8,319,1310.4,2.4
광양항세방태양광,1,2025-01-22,5805.6,242,1017.6,2.4
광양항세방태양광,1,2025-01-23,6626.4,276,1135.2,2.4
광양항세방태양광,1,2025-01-24,7310.4,305,1267.2,2.4
광양항세방태양광,1,2025-01-25,8457.6,352,1528.8,2.4
광양항세방태양광,1,2025-01-26,5198.4,217,1168.8,9.6
광양항세방태양광,1,2025-01-27,6696.0,279,1408.8,52.8
광양항세방태양광,1,2025-01-28,9216.0,384,1536.0,4.8
광양항세방태양광,1,2025-01-29,6993.6,291,1478.4,4.8
광양항세방태양광,1,2025-01-30,9141.6,381,1620.0,7.2
광양항세방태양광,1,2025-01-31,3321.6,138,847.2,2.4
광양항세방태양광,1,2025-02-01,1682.4,70,470.4,9.6
광양항세방태양광,1,2025-02-02,7272.0,303,1459.2,7.2
광양항세방태양광,1,2025-02-03,10514.4,438,1752.0,7.2
광양항세방태양광,1,2025-02-04,8839.2,368,1502.4,7.2
광양항세방태양광,1,2025-02-05,9429.6,393,1617.6,4.8
광양항세방태양광,1,2025-02-06,8541.6,356,1560.0,14.4
광양항세방태양광,1,2025-02-07,7456.8,311,1226.4,2.4
광양항세방태양광,1,2025-02-08,11565.6,482,1824.0,9.6
광양항세방태양광,1,2025-02-09,11436.0,477,1824.0,12.0
광양항세방태양광,1,2025-02-10,10874.4,453,1708.8,14.4
광양항세방태양광,1,2025-02-11,10788.0,450,1682.4,21.6
광양항세방태양광,1,2025-02-12,3206.4,134,1224.0,9.6
광양항세방태양광,1,2025-02-13,12223.2,509,1893.6,2.4
광양항세방태양광,1,2025-02-14,11488.8,479,1761.6,2.4
광양항세방태양광,1,2025-02-15,2676.0,112,712.8,14.4
광양항세방태양광,1,2025-02-16,10893.6,454,1718.4,2.4
광양항세방태양광,1,2025-02-17,12360.0,515,1879.2,2.4
광양항세방태양광,1,2025-02-18,12540.0,523,1927.2,2.4
광양항세방태양광,1,2025-02-19,11810.4,492,1845.6,4.8
광양항세방태양광,1,2025-02-20,11568.0,482,1785.6,2.4
광양항세방태양광,1,2025-02-21,12208.8,509,1936.8,7.2
광양항세방태양광,1,2025-02-22,12900.0,538,1968.0,4.8
광양항세방태양광,1,2025-02-23,11330.4,472,1932.0,4.8
광양항세방태양광,1,2025-02-24,12888.0,537,1999.2,12.0
광양항세방태양광,1,2025-02-25,10159.2,423,1850.4,4.8
광양항세방태양광,1,2025-02-26,12033.6,501,1845.6,12.0
광양항세방태양광,1,2025-02-27,8908.8,371,1372.8,50.4
광양항세방태양광,1,2025-02-28,8208.0,342,1689.6,12.0
광양항세방태양광,1,2025-03-01,1704.0,71,348.0,14.4
광양항세방태양광,1,2025-03-02,2584.8,108,672.0,2.4
광양항세방태양광,1,2025-03-03,4142.4,173,708.0,2.4
광양항세방태양광,1,2025-03-04,5054.4,211,1543.2,9.6
광양항세방태양광,1,2025-03-05,5654.4,236,1094.4,26.4
광양항세방태양광,1,2025-03-06,7154.4,298,1322.4,33.6
광양항세방태양광,1,2025-03-07,11788.8,491,1876.8,19.2
광양항세방태양광,1,2025-03-08,10300.8,429,1689.6,19.2
광양항세방태양광,1,2025-03-09,12412.8,517,1864.8,26.4
광양항세방태양광,1,2025-03-10,8565.6,357,1399.2,19.2
광양항세방태양광,1,2025-03-11,12804.0,534,1860.0,26.4
광양항세방태양광,1,2025-03-12,8476.8,353,1435.2,24.0
광양항세방태양광,1,2025-03-13,10444.8,435,1694.4,26.4
광양항세방태양광,1,2025-03-14,13219.2,551,1934.4,31.2
광양항세방태양광,1,2025-03-15,4716.0,197,933.6,2.4
광양항세방태양광,1,2025-03-16,7982.4,333,1269.6,43.2
광양항세방태양광,1,2025-03-17,14536.8,606,2056.8,43.2
광양항세방태양광,1,2025-03-18,11186.4,466,1927.2,48.0
광양항세방태양광,1,2025-03-19,14611.2,609,2085.6,2.4
광양항세방태양광,1,2025-03-20,13653.6,569,2018.4,4.8
광양항세방태양광,1,2025-03-21,13800.0,575,1946.4,4.8
광양항세방태양광,1,2025-03-22,13802.4,575,1956.0,4.8
광양항세방태양광,1,2025-03-23,5152.8,215,1560.0,4.8
광양항세방태양광,1,2025-03-24,12518.4,522,1807.2,33.6
광양항세방태양광,1,2025-03-25,12494.4,521,1759.2,4.8
광양항세방태양광,1,2025-03-26,13269.6,553,1862.4,9.6
광양항세방태양광,1,2025-03-27,3976.8,166,1082.4,21.6
광양항세방태양광,1,2025-03-28,12093.6,504,1838.4,19.2
광양항세방태양광,1,2025-03-29,9777.6,407,1680.0,16.8
광양항세방태양광,1,2025-03-30,12523.2,522,1852.8,16.8
광양항세방태양광,1,2025-03-31,11947.2,498,1972.8,19.2
광양항세방태양광,1,2025-04-01,14311.2,596,2032.8,9.6
광양항세방태양광,1,2025-04-02,13032.0,543,1944.0,7.2
광양항세방태양광,1,2025-04-03,8059.2,336,1812.0,2.4
광양항세방태양광,1,2025-04-04,13984.8,583,1927.2,21.6
광양항세방태양광,1,2025-04-05,4562.4,190,636.0,12.0
광양항세방태양광,1,2025-04-06,15374.4,641,2095.2,26.4
광양항세방태양광,1,2025-04-07,15487.2,645,2100.0,28.8
광양항세방태양광,1,2025-04-08,12216.0,509,1864.8,28.8
광양항세방태양광,1,2025-04-09,12086.4,504,1792.8,16.8
광양항세방태양광,1,2025-04-10,14493.6,604,1956.0,31.2
광양항세방태양광,1,2025-04-11,14277.6,595,1924.8,36.0
광양항세방태양광,1,2025-04-12,5172.0,216,969.6,7.2
광양항세방태양광,1,2025-04-13,9912.0,413,1802.4,45.6
광양항세방태양광,1,2025-04-14,8661.6,361,1444.8,12.0
광양항세방태양광,1,2025-04-15,16135.2,672,2071.2,52.8
광양항세방태양광,1,2025-04-16,14160.0,590,1941.6,57.6
광양항세방태양광,1,2025-04-17,7195.2,300,1603.2,52.8
광양항세방태양광,1,2025-04-18,14256.0,594,1903.2,64.8
광양항세방태양광,1,2025-04-19,8347.2,348,1816.8,28.8
광양항세방태양광,1,2025-04-20,2265.6,94,487.2,4.8
광양항세방태양광,1,2025-04-21,12660.0,528,2028.0,2.4
광양항세방태양광,1,2025-04-22,844.8,35,165.6,2.4
광양항세방태양광,1,2025-04-23,2676.0,112,362.4,9.6
광양항세방태양광,1,2025-04-24,15391.2,641,2040.0,81.6
광양항세방태양광,1,2025-04-25,15880.8,662,2160.0,110.4
광양항세방태양광,1,2025-04-26,4540.8,189,1291.2,36.0
광양항세방태양광,1,2025-04-27,4783.2,199,624.0,14.4
광양항세방태양광,1,2025-04-28,5512.8,230,684.0,31.2
광양항세방태양광,1,2025-04-29,5412.0,226,691.2,19.2
광양항세방태양광,1,2025-04-30,5395.2,225,664.8,19.2
광양항세방태양광,1,2025-05-01,991.2,41,240.0,2.4
광양항세방태양광,1,2025-05-02,5656.8,236,691.2,16.8
광양항세방태양광,1,2025-05-03,1646.4,69,408.0,21.6
광양항세방태양광,1,2025-05-04,5666.4,236,693.6,26.4
광양항세방태양광,1,2025-05-05,2049.6,85,376.8,21.6
광양항세방태양광,1,2025-05-06,1264.8,53,184.8,28.8
광양항세방태양광,1,2025-05-07,3770.4,157,552.0,31.2
광양항세방태양광,1,2025-05-08,5076.0,212,664.8,26.4
광양항세방태양광,1,2025-05-09,204.0,9,43.2,2.4
광양항세방태양광,1,2025-05-10,1884.0,79,352.8,4.8
광양항세방태양광,1,2025-05-11,3902.4,163,636.0,14.4
광양항세방태양광,1,2025-05-12,4190.4,175,652.8,2.4
광양항세방태양광,1,2025-05-13,5025.6,209,590.4,43.2
광양항세방태양광,1,2025-05-14,9319.2,388,1598.4,2.4
광양항세방태양광,1,2025-05-15,1812.0,76,496.8,14.4
광양항세방태양광,1,2025-05-16,1017.6,42,206.4,16.8
광양항세방태양광,1,2025-05-17,12787.2,533,1720.8,2.4
광양항세방태양광,1,2025-05-18,13672.8,570,1723.2,2.4
광양항세방태양광,1,2025-05-19,10680.0,445,1468.8,2.4
광양항세방태양광,1,2025-05-20,9720.0,405,1552.8,2.4
광양항세방태양광,1,2025-05-21,4800.0,200,727.2,2.4
광양항세방태양광,1,2025-05-22,5076.0,212,852.0,2.4
광양항세방태양광,1,2025-05-23,6559.2,273,1240.8,4.8
광양항세방태양광,1,2025-05-24,3379.2,141,482.4,16.8
광양항세방태양광,1,2025-05-25,13622.4,568,1730.4,12.0
광양항세방태양광,1,2025-05-26,13084.8,545,1644.0,4.8
광양항세방태양광,1,2025-05-27,12782.4,533,1605.6,4.8
광양항세방태양광,1,2025-05-28,12571.2,524,1598.4,4.8
광양항세방태양광,1,2025-05-29,10221.6,426,1533.6,7.2
광양항세방태양광,1,2025-05-30,12429.6,518,1634.4,2.4
광양항세방태양광,1,2025-05-31,10831.2,451,1432.8,7.2
광양항세방태양광,1,2025-06-01,12429.6,518,1603.2,4.8
광양항세방태양광,1,2025-06-02,3381.6,141,758.4,4.8
광양항세방태양광,1,2025-06-03,13989.6,583,1725.6,2.4
광양항세방태양광,1,2025-06-04,14820.0,618,1785.6,12.0
광양항세방태양광,1,2025-06-05,13603.2,567,1704.0,9.6
광양항세방태양광,1,2025-06-06,7029.6,293,1336.8,2.4
광양항세방태양광,1,2025-06-07,13152.0,548,1723.2,7.2
광양항세방태양광,1,2025-06-08,10809.6,450,1507.2,4.8
광양항세방태양광,1,2025-06-09,9446.4,394,1473.6,12.0
광양항세방태양광,1,2025-06-10,9921.6,413,1500.0,7.2
광양항세방태양광,1,2025-06-11,13286.4,554,1586.4,4.8
광양항세방태양광,1,2025-06-12,8752.8,365,1224.0,2.4
광양항세방태양광,1,2025-06-13,4464.0,186,780.0,2.4
광양항세방태양광,1,2025-06-14,3732.0,156,916.8,2.4
광양항세방태양광,1,2025-06-15,10063.2,419,1612.8,16.8
광양항세방태양광,1,2025-06-16,8584.8,358,1524.0,24.0
광양항세방태양광,1,2025-06-17,11236.8,468,1317.6,2.4
광양항세방태양광,1,2025-06-18,13855.2,577,1668.0,2.4
광양항세방태양광,1,2025-06-19,7867.2,328,1171.2,16.8
광양항세방태양광,1,2025-06-20,4819.2,201,674.4,19.2
광양항세방태양광,1,2025-06-21,1010.4,42,153.6,14.4
광양항세방태양광,1,2025-06-22,9729.6,405,1608.0,31.2
광양항세방태양광,1,2025-06-23,13677.6,570,1670.4,7.2
광양항세방태양광,1,2025-06-24,2688.0,112,453.6,4.8
광양항세방태양광,1,2025-06-25,10790.4,450,1579.2,4.8
광양항세방태양광,1,2025-06-26,12912.0,538,1665.6,57.6
광양항세방태양광,1,2025-06-27,13195.2,550,1617.6,4.8
광양항세방태양광,1,2025-06-28,13233.6,551,1600.8,4.8
광양항세방태양광,1,2025-06-29,13488.0,562,1639.2,4.8
광양항세방태양광,1,2025-06-30,13310.4,555,1615.2,2.4
광양항세방태양광,1,2025-07-01,10579.2,441,1377.6,4.8
광양항세방태양광,1,2025-07-02,13332.0,556,1639.2,4.8
광양항세방태양광,1,2025-07-03,13236.0,552,1605.6,4.8
광양항세방태양광,1,2025-07-04,11769.6,490,1629.6,2.4
광양항세방태양광,1,2025-07-05,13130.4,547,1603.2,2.4
광양항세방태양광,1,2025-07-06,13603.2,567,1620.0,2.4
광양항세방태양광,1,2025-07-07,12501.6,521,1509.6,2.4
광양항세방태양광,1,2025-07-08,8544.0,356,1284.0,4.8
